OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,GarageFinish,GarageCars,GarageArea,SalePrice
0.5555555555555556,0.9275362318840584,0.8333333333333357,3,2,0.1559738134206219,0.1420376319412574,0.2505651846269781,0.6666666666666666,3,0.4166666666666666,1,0.5,0.3244005641748942,0.1909457019858353
0.3333333333333333,0.6304347826086953,0.1499999999999985,3,4,0.0,0.1803579623680587,0.2362471740768651,0.6666666666666666,3,0.4166666666666666,0,0.5,0.4795486600846262,0.1382196917094847
0.5555555555555556,0.8115942028985508,0.5666666666666629,3,2,0.1217675941080196,0.0959155575952271,0.0787490580256217,0.3333333333333333,3,0.1666666666666666,2,0.25,0.1861777150916784,0.1251215109012637
0.4444444444444445,0.5869565217391308,0.0499999999999971,3,3,0.0995090016366612,0.2260211106011932,0.1855689525244913,0.3333333333333333,3,0.2499999999999999,2,0.25,0.1904090267983074,0.1223441188723788
0.6666666666666665,0.9492753623188416,0.8999999999999986,2,2,0.1386252045826514,0.1177145479577788,0.300301431801055,0.6666666666666666,2,0.5,0,0.5,0.3060648801128349,0.2563532842660742
0.0,0.3623188405797108,0.0,1,1,0.1117839607201309,0.1307939421753097,0.1073850791258477,0.0,1,0.1666666666666666,3,0.0,0.0,0.0362449659769476
0.4444444444444445,0.8985507246376816,0.7666666666666657,2,2,0.1423895253682487,0.1330885727397888,0.1092690278824415,0.3333333333333333,3,0.2499999999999999,2,0.5,0.4062059238363892,0.1570615192334398
0.7777777777777777,0.9565217391304356,0.9166666666666644,2,2,0.2585924713584288,0.2859109683340982,0.4016578749058025,1.0,2,0.5,1,0.5,0.4301833568406206,0.423691154006388
0.8888888888888888,1.0,1.0,2,0,0.3037643207855974,0.3492427719137219,0.2867370007535795,0.3333333333333333,0,0.5,0,0.75,0.5881523272214386,0.4992806554645189
0.5555555555555556,0.9275362318840584,0.8333333333333357,3,2,0.1607201309328969,0.1544286369894447,0.2761868877166541,0.6666666666666666,3,0.4166666666666666,0,0.5,0.3265162200282087,0.2001110956811554
0.4444444444444445,0.3768115942028984,0.0,3,3,0.1679214402618658,0.158788435061955,0.2556518462697814,0.6666666666666666,2,0.3333333333333333,2,0.25,0.2172073342736248,0.1278989029301486
0.6666666666666665,0.9710144927536232,0.93333333333333,2,2,0.211620294599018,0.2218907755851308,0.1821778447626224,0.6666666666666666,2,0.2499999999999999,1,0.5,0.4033850493653032,0.2122621858075267
0.6666666666666665,0.9710144927536232,0.93333333333333,2,2,0.1536824877250409,0.1388251491509866,0.275621703089676,0.6666666666666666,2,0.5,1,0.5,0.4506346967559943,0.2480211081794195
0.5555555555555556,0.4057971014492754,0.0,3,1,0.1283142389525368,0.1032583754015603,0.0847776940467219,0.3333333333333333,3,0.2499999999999999,2,0.5,0.2538787023977433,0.0570754061935842
0.5555555555555556,0.8695652173913047,0.7000000000000028,2,2,0.2585924713584288,0.1709499770536943,0.3050113036925395,0.6666666666666666,2,0.5833333333333334,0,0.5,0.3533145275035261,0.2848215525621441
0.7777777777777777,0.9565217391304356,0.9166666666666644,2,2,0.2055646481178396,0.2145479577787976,0.1761492087415222,0.6666666666666666,2,0.3333333333333333,0,0.5,0.3032440056417489,0.2181641438689071
0.4444444444444445,0.27536231884058,0.7666666666666657,3,3,0.1076923076923077,0.0743460302891234,0.1601356443104747,0.3333333333333333,3,0.5,3,0.0,0.0,0.0640188862657964
0.5555555555555556,0.7536231884057969,0.43333333333333,3,3,0.1703764320785597,0.1815052776502983,0.1490203466465712,0.3333333333333333,3,0.3333333333333333,2,0.25,0.2482369534555712,0.1251215109012637
0.6666666666666665,0.9202898550724647,0.8333333333333357,2,2,0.2402618657937807,0.2627351996328591,0.2157121326299924,0.6666666666666666,2,0.3333333333333333,1,0.5,0.4069111424541607,0.2167754478544646
1.0,0.9782608695652169,0.9666666666666686,0,0,0.2752864157119477,0.3230839834786599,0.3764129615674453,0.6666666666666666,0,0.5833333333333334,0,0.75,0.5966149506346967,0.5431190112484378
0.4444444444444445,0.2028985507246385,0.0,3,3,0.1409165302782324,0.1438733363928407,0.1946119065561417,0.3333333333333333,3,0.4166666666666666,2,0.25,0.2708039492242595,0.116789334814609
0.5555555555555556,0.9347826086956524,0.8666666666666671,3,0,0.1315875613747954,0.1078476365305185,0.3065184626978146,0.6666666666666666,2,0.4166666666666666,0,0.5,0.3949224259520451,0.2501041522010832
0.4444444444444445,0.6304347826086953,0.1499999999999985,3,4,0.0,0.1257457549334557,0.1032403918613413,0.3333333333333333,3,0.2499999999999999,1,0.25,0.2073342736248236,0.0994306346340786
0.3333333333333333,0.5,0.0,3,3,0.1289689034369885,0.1041762276273519,0.0855312735493594,0.3333333333333333,3,0.1666666666666666,3,0.0,0.0,0.0904041105402027
0.4444444444444445,0.4927536231884062,0.0,3,3,0.1202945990180032,0.0920146856356126,0.1318764129615674,0.3333333333333333,3,0.2499999999999999,2,0.25,0.1692524682651622,0.1029023746701847
0.4444444444444445,0.608695652173914,0.1000000000000014,3,3,0.1872340425531915,0.1858650757228086,0.1525998492840994,0.3333333333333333,3,0.3333333333333333,2,0.25,0.4203102961918195,0.1306762949590335
0.4444444444444445,0.72463768115942,0.3666666666666671,3,3,0.1463175122749591,0.1284993116108306,0.1055011303692539,0.3333333333333333,3,0.3333333333333333,1,0.5,0.4231311706629055,0.1223441188723788
0.4444444444444445,0.6521739130434785,0.2000000000000028,3,3,0.1414075286415712,0.1243689765947682,0.2784476262245667,0.6666666666666666,3,0.5,1,0.25,0.1861777150916784,0.1869184835439522
0.4444444444444445,0.3478260869565215,0.0,3,1,0.1572831423895253,0.1704910509407985,0.1399773926149208,0.3333333333333333,3,0.3333333333333333,2,0.25,0.2383638928067701,0.0445771420636022
0.6666666666666665,0.9710144927536232,0.9500000000000028,2,2,0.1787234042553191,0.1785222579164754,0.2290881688018086,0.6666666666666666,2,0.4166666666666666,0,0.5,0.308885754583921,0.2862102485765866
0.7777777777777777,0.8985507246376816,0.7666666666666657,2,2,0.2062193126022913,0.2189077558513079,0.1797287113790505,0.3333333333333333,0,0.1666666666666666,0,0.5,0.3526093088857546,0.2924593806415775
0.6666666666666665,0.9637681159420292,0.9166666666666644,2,2,0.2144026186579378,0.223955943093162,0.1838733986435569,0.6666666666666666,2,0.3333333333333333,0,0.5,0.2820874471086037,0.1806554645188168
0.4444444444444445,0.4927536231884062,0.7833333333333314,3,3,0.1099836333878887,0.0775585130793942,0.0636774679728711,0.3333333333333333,3,0.1666666666666666,2,0.25,0.1692524682651622,0.1015136786557422
0.7777777777777777,0.9130434782608692,0.7999999999999972,2,2,0.1867430441898527,0.1906837999082148,0.363413715146948,0.6666666666666666,2,0.6666666666666666,0,0.5,0.2961918194640338,0.309818080822108
0.5555555555555556,0.8913043478260878,0.7666666666666657,3,2,0.1319148936170213,0.1083065626434144,0.233232856066315,0.6666666666666666,3,0.4166666666666666,0,0.5,0.2630465444287729,0.1848354395222886
0.3333333333333333,0.7536231884057969,0.7166666666666686,3,3,0.2096563011456628,0.2950894905920147,0.2422758100979653,0.6666666666666666,3,0.5,2,0.5,0.3455571227080395,0.1598389112623247
0.5555555555555556,0.4637681159420292,0.0,3,3,0.1741407528641571,0.1909132629646626,0.2458553127354936,0.3333333333333333,3,0.3333333333333333,2,0.25,0.1692524682651622,0.1112345507568393
0.5555555555555556,0.3115942028985508,0.43333333333333,3,2,0.1374795417348609,0.1161083065626434,0.2535795026375282,0.6666666666666666,3,0.5,2,0.25,0.2172073342736248,0.1973337036522705
0.6666666666666665,0.9710144927536232,0.93333333333333,2,0,0.1739770867430442,0.169114272602111,0.3462697814619442,0.6666666666666666,2,0.5833333333333334,1,0.75,0.6678420310296191,0.3403693931398417
0.7777777777777777,0.9782608695652169,0.9666666666666686,2,0,0.1692307692307692,0.1642955484167049,0.3285606631499623,0.6666666666666666,0,0.5,0,0.75,0.5895627644569816,0.4233439800027774
0.4444444444444445,0.6231884057971016,0.1333333333333328,3,3,0.2088379705400982,0.216154199173933,0.1774679728711379,0.3333333333333333,3,0.2499999999999999,2,0.25,0.2468265162200282,0.0348562699625052
0.4444444444444445,0.6014492753623184,0.0833333333333357,3,3,0.1728314238952537,0.1656723267553923,0.1360211002260738,0.3333333333333333,3,0.2499999999999999,0,0.5,0.4033850493653032,0.1528954311901125
0.6666666666666665,0.9927536231884062,0.9833333333333344,0,0,0.2405891980360065,0.2625057365764112,0.2155237377543331,0.6666666666666666,2,0.4166666666666666,0,0.5,0.3413258110014104,0.2598250243021802
0.4444444444444445,0.3985507246376816,0.0,3,3,0.164975450081833,0.1592473611748508,0.1307460437076111,0.3333333333333333,3,0.2499999999999999,2,0.5,0.2538787023977433,0.1112345507568393
0.6666666666666665,0.8768115942028984,0.7166666666666686,2,2,0.176759410801964,0.1711794401101422,0.3321401657874905,0.6666666666666666,2,0.5833333333333334,2,0.75,0.4781382228490832,0.2681572003888349
0.6666666666666665,0.9782608695652169,0.9500000000000028,2,2,0.2193126022913257,0.2308398347865993,0.1895252449133383,0.6666666666666666,2,0.3333333333333333,0,0.5,0.2792665726375176,0.2030745729759756
0.5555555555555556,0.7681159420289863,0.4666666666666685,3,3,0.1099836333878887,0.0775585130793942,0.2008289374529012,0.3333333333333333,3,0.3333333333333333,0,0.5,0.310296191819464,0.1591445632551034
0.5555555555555556,0.3333333333333339,0.0,3,2,0.2242225859247136,0.2377237264800367,0.4314242652599849,0.6666666666666666,3,0.6666666666666666,2,0.75,0.6093088857545839,0.2834328565477017
0.4444444444444445,0.4927536231884062,0.0,3,3,0.1237315875613748,0.0968334098210188,0.1507159005275056,0.3333333333333333,3,0.4166666666666666,2,0.25,0.1692524682651622,0.1265102069157061
0.4444444444444445,0.695652173913043,0.2999999999999971,3,3,0.1728314238952537,0.1656723267553923,0.1360211002260738,0.3333333333333333,3,0.3333333333333333,2,0.25,0.2143864598025388,0.1487293431467852
0.6666666666666665,0.9057971014492754,0.7999999999999972,3,2,0.2199672667757774,0.231757687012391,0.1902788244159758,0.6666666666666666,3,0.5,0,1.0,0.5528913963328632,0.2380224968754339
0.5555555555555556,0.7608695652173925,0.8333333333333357,2,2,0.2621931260229133,0.2909591555759523,0.2388847023360964,0.6666666666666666,2,0.5,0,0.5,0.3730606488011283,0.2501041522010832
0.4444444444444445,0.5942028985507246,0.0666666666666628,3,3,0.1617021276595744,0.1500688389169343,0.1232102486812358,0.3333333333333333,3,0.1666666666666666,1,0.5,0.3667136812411847,0.1084571587279544
0.7777777777777777,0.9130434782608692,0.7999999999999972,2,2,0.2405891980360065,0.2606700321248278,0.4325546345139412,0.6666666666666666,2,0.5,0,0.75,0.4908321579689704,0.388973753645327
0.5555555555555556,0.608695652173914,0.1000000000000014,3,2,0.1957446808510638,0.1977971546581,0.1623963828183873,0.3333333333333333,3,0.3333333333333333,1,0.25,0.2094499294781382,0.1445632551034578
0.6666666666666665,0.5362318840579707,0.7000000000000028,3,3,0.1065466448445171,0.0855897200550711,0.1987565938206481,0.3333333333333333,3,0.3333333333333333,2,0.25,0.1692524682651622,0.1390084710456881
0.6666666666666665,0.8478260869565215,0.6499999999999986,2,2,0.2484451718494272,0.3005966039467646,0.2467972871137905,0.6666666666666666,2,0.2499999999999999,0,0.5,0.4012693935119887,0.3334259130676295
0.3333333333333333,0.6159420289855078,0.1166666666666671,3,3,0.1484451718494271,0.1314823313446535,0.1079502637528259,0.3333333333333333,3,0.2499999999999999,2,0.25,0.2482369534555712,0.1029134842383002
0.6666666666666665,0.9782608695652169,0.9500000000000028,2,2,0.197708674304419,0.200550711335475,0.1646571213262999,0.6666666666666666,2,0.3333333333333333,1,0.5,0.4428772919605077,0.2228857103180114
0.5555555555555556,0.8405797101449277,0.6333333333333329,3,2,0.227823240589198,0.247361174850849,0.2030896759608138,0.6666666666666666,2,0.3333333333333333,2,0.5,0.4062059238363892,0.1945563116233856
0.5555555555555556,0.7173913043478262,0.3500000000000014,3,3,0.079050736497545,0.0341899954107388,0.1230218538055764,0.3333333333333333,3,0.1666666666666666,2,0.25,0.1861777150916784,0.0701291487293431
0.5555555555555556,0.3478260869565215,0.7999999999999972,3,3,0.1474631751227496,0.1730151445617255,0.1627731725697061,0.3333333333333333,3,0.4166666666666666,3,0.0,0.0,0.0624913206499097
0.4444444444444445,0.7173913043478262,0.3500000000000014,3,3,0.1252045826513911,0.09889857732905,0.1942351168048229,0.3333333333333333,3,0.3333333333333333,2,0.5,0.310296191819464,0.1216497708651576
0.5555555555555556,0.9057971014492754,0.7999999999999972,3,2,0.1515548281505728,0.1358421294171638,0.2392614920874152,0.6666666666666666,3,0.4166666666666666,0,0.5,0.3314527503526093,0.2028884877100402
0.3333333333333333,0.72463768115942,0.3666666666666671,3,2,0.1031096563011456,0.0679210647085819,0.055764883195177,0.3333333333333333,3,0.0833333333333333,3,0.0,0.0,0.0640188862657964
0.6666666666666665,0.8985507246376816,0.7666666666666657,2,2,0.1307692307692307,0.1131252868288205,0.25,0.6666666666666666,2,0.3333333333333333,1,0.5,0.38787023977433,0.2459380641577558
0.5555555555555556,0.3478260869565215,0.0,3,1,0.1060556464811784,0.0917852225791647,0.1477015825169555,0.3333333333333333,3,0.3333333333333333,2,0.5,0.310296191819464,0.1126232467712817
0.5555555555555556,0.3913043478260878,0.8999999999999986,2,3,0.1446808510638298,0.1307939421753097,0.1073850791258477,0.3333333333333333,3,0.1666666666666666,2,0.25,0.1269393511988716,0.116789334814609
0.4444444444444445,0.2971014492753632,0.8666666666666671,3,3,0.072013093289689,0.0826067003212482,0.0678221552373775,0.3333333333333333,2,0.1666666666666666,2,0.25,0.2482369534555712,0.0770031940008332
0.5555555555555556,0.3478260869565215,0.8333333333333357,3,3,0.1119476268412438,0.0803120697567691,0.1623963828183873,0.3333333333333333,2,0.4166666666666666,2,0.5,0.3723554301833568,0.1042910706846271
1.0,0.9855072463768124,0.9666666666666686,0,0,0.5063829787234043,0.4745296007342818,0.3896006028636021,0.6666666666666666,0,0.6666666666666666,0,0.75,0.4739069111424541,0.7222607971115124
0.3333333333333333,0.6014492753623184,0.0833333333333357,3,3,0.2356792144026187,0.2537861404313906,0.2083647324792765,0.6666666666666666,1,0.5,3,0.0,0.0,0.1154006388001666
0.4444444444444445,0.4202898550724647,0.7000000000000028,3,3,0.1764320785597381,0.182193666819642,0.2334212509419743,0.6666666666666666,3,0.5,2,0.5,0.2538787023977433,0.1777530898486321
0.6666666666666665,0.9710144927536232,0.9500000000000028,2,0,0.2058919803600654,0.2120238641578705,0.174076865109269,0.6666666666666666,2,0.3333333333333333,0,0.75,0.4569816643159379,0.1910845715872795
0.6666666666666665,0.8840579710144922,0.75,2,2,0.1497545008183306,0.1374483708122992,0.2965335342878674,0.6666666666666666,2,0.5,2,0.5,0.347672778561354,0.243160672128871
0.5555555555555556,0.608695652173914,0.1000000000000014,3,3,0.2350245499181669,0.3109224414869206,0.2552750565184627,0.3333333333333333,3,0.4166666666666666,2,0.5,0.3385049365303244,0.1285932509373698
0.5555555555555556,0.6811594202898554,0.8666666666666671,2,3,0.2482815057283142,0.356585589720055,0.2927656367746797,0.6666666666666666,2,0.3333333333333333,0,0.5,0.4076163610719323,0.2153867518400222
0.6666666666666665,0.9130434782608692,0.8166666666666629,2,2,0.1522094926350245,0.1427260211106012,0.292388847023361,0.6666666666666666,2,0.6666666666666666,0,0.5,0.3039492242595204,0.2291348423830023
0.5555555555555556,0.471014492753623,0.0,3,3,0.1276595744680851,0.1023405231757687,0.1963074604370761,0.6666666666666666,3,0.4166666666666666,2,0.25,0.1396332863187588,0.1174836828218303
0.2222222222222222,0.5507246376811601,0.8666666666666671,3,3,0.1062193126022913,0.0791647544745295,0.1599472494348153,0.3333333333333333,3,0.3333333333333333,2,0.25,0.2172073342736248,0.1181780308290515
0.5555555555555556,0.4202898550724647,0.9166666666666644,3,3,0.1330605564648118,0.1099128040385497,0.090241145440844,0.3333333333333333,2,0.2499999999999999,2,0.25,0.1904090267983074,0.1042910706846271
0.6666666666666665,0.7463768115942031,0.4166666666666643,3,2,0.2509001636661211,0.2751262046810463,0.2258854559155991,0.6666666666666666,2,0.2499999999999999,2,0.5,0.4062059238363892,0.3403693931398417
0.5555555555555556,0.8985507246376816,0.7833333333333314,2,0,0.1427168576104746,0.1271225332721431,0.2678975131876413,0.6666666666666666,3,0.4166666666666666,0,0.5,0.2976022566995768,0.2348284960422163
0.7777777777777777,0.9855072463768124,0.9666666666666686,2,2,0.1256955810147299,0.1037173015144561,0.2366239638281838,0.6666666666666666,2,0.3333333333333333,1,0.5,0.4767277856135402,0.243160672128871
0.4444444444444445,0.7536231884057969,0.43333333333333,3,3,0.2828150572831424,0.3198715006883892,0.2626224566691786,0.6666666666666666,3,0.5,2,0.5,0.3949224259520451,0.2126093598111373
0.6666666666666665,0.7318840579710155,0.3833333333333328,3,3,0.2032733224222586,0.208352455254704,0.1710625470987189,0.3333333333333333,3,0.3333333333333333,2,0.5,0.3723554301833568,0.1952506596306069
0.4444444444444445,0.3188405797101445,0.0,3,3,0.1021276595744681,0.0665442863698944,0.1902788244159758,0.3333333333333333,3,0.4166666666666666,2,0.75,0.3617771509167842,0.0876267185113178
0.3333333333333333,0.5942028985507246,0.7333333333333343,3,2,0.223240589198036,0.3049564020192749,0.2503767897513188,0.3333333333333333,2,0.3333333333333333,0,0.5,0.3730606488011283,0.3070406887932231
0.7777777777777777,0.3840579710144922,0.7666666666666657,3,3,0.0962356792144026,0.114502065167508,0.2509419743782969,0.3333333333333333,2,0.4166666666666666,2,0.25,0.1607898448519041,0.1751145674211915
0.4444444444444445,0.5652173913043477,0.0,3,3,0.1160392798690671,0.1480036714089031,0.163715146948003,0.3333333333333333,2,0.2499999999999999,2,0.25,0.2482369534555712,0.1042910706846271
0.7777777777777777,0.9927536231884062,0.9833333333333344,2,2,0.1361702127659574,0.1142726021110601,0.3016201959306707,0.6666666666666666,3,0.5,0,0.5,0.389280677009873,0.3173656436606027
0.6666666666666665,0.4637681159420292,0.9500000000000028,2,2,0.0916530278232406,0.0553005966039467,0.150904295403165,0.3333333333333333,2,0.3333333333333333,1,0.5,0.4062059238363892,0.1667823913345368
0.4444444444444445,0.6739130434782616,0.25,3,3,0.1414075286415712,0.1216154199173933,0.0998492840994725,0.3333333333333333,3,0.2499999999999999,2,0.25,0.2538787023977433,0.0381655325649215
0.5555555555555556,0.4492753623188417,0.75,3,3,0.1170212765957447,0.1181734740706746,0.2498116051243406,0.3333333333333333,3,0.3333333333333333,2,0.25,0.1692524682651622,0.213581447021247
0.4444444444444445,0.7681159420289863,0.4666666666666685,3,2,0.1702127659574468,0.1620009178522257,0.1330067822155237,0.6666666666666666,3,0.2499999999999999,3,0.0,0.0,0.1237328148868213
0.6666666666666665,0.9565217391304356,0.8999999999999986,2,2,0.2250409165302782,0.2478201009637448,0.2034664657121326,0.6666666666666666,2,0.3333333333333333,0,0.5,0.2806770098730606,0.1997500347174003
0.6666666666666665,0.7101449275362324,0.3333333333333357,3,3,0.2090016366612111,0.2163836622303808,0.1776563677467973,0.3333333333333333,3,0.2499999999999999,2,0.5,0.3709449929478138,0.1834467435078461
0.4444444444444445,0.5072463768115938,0.75,3,3,0.1191489361702127,0.1271225332721431,0.2467972871137905,0.3333333333333333,2,0.4166666666666666,2,0.25,0.2200282087447108,0.1549784752117761
0.7777777777777777,0.9710144927536232,0.93333333333333,2,2,0.2661211129296236,0.2983019733822855,0.2449133383571967,0.6666666666666666,2,0.4166666666666666,1,0.75,0.6107193229901269,0.2987085127065685
0.5555555555555556,0.8768115942028984,0.7166666666666686,2,2,0.1361702127659574,0.1142726021110601,0.2592313489073097,0.6666666666666666,2,0.4166666666666666,1,0.5,0.3568406205923836,0.2112206637966949
0.7777777777777777,0.8188405797101446,0.5833333333333357,2,2,0.2435351882160393,0.268012849931161,0.2200452147701582,0.3333333333333333,2,0.1666666666666666,1,0.5,0.3723554301833568,0.2459380641577558
0.6666666666666665,0.7608695652173925,0.4500000000000028,3,2,0.1322422258592471,0.1897659476824231,0.3080256217030896,0.6666666666666666,3,0.5,1,0.5,0.3765867418899858,0.2153867518400222
0.5555555555555556,0.9637681159420292,0.9166666666666644,3,2,0.0895253682487725,0.1693437356585589,0.1390354182366239,0.3333333333333333,3,0.2499999999999999,1,0.5,0.3702397743300423,0.1570615192334398
0.7777777777777777,0.9710144927536232,0.9500000000000028,2,0,0.3234042553191489,0.3767783386874713,0.3093443858327053,0.6666666666666666,2,0.4166666666666666,1,0.75,0.6403385049365303,0.5625607554506319
0.7777777777777777,0.9275362318840584,0.8333333333333357,2,2,0.2445171849427168,0.3024323083983479,0.2483044461190655,0.6666666666666666,0,0.3333333333333333,1,0.5,0.3519040902679831,0.300097208721011
0.4444444444444445,0.6594202898550723,0.2166666666666685,3,3,0.1587561374795417,0.1459385039008719,0.1198191409193669,0.3333333333333333,3,0.2499999999999999,2,0.5,0.4400564174894217,0.135536731009582
0.5555555555555556,0.9057971014492754,0.7999999999999972,3,2,0.24189852700491,0.2659476824231298,0.2183496608892238,0.6666666666666666,2,0.4166666666666666,0,0.5,0.3582510578279266,0.2416331065129843
0.8888888888888888,0.9710144927536232,0.93333333333333,0,2,0.3523731587561375,0.3981184029371271,0.4350037678975132,0.6666666666666666,0,0.5833333333333334,0,0.75,0.4894217207334274,0.4792389945840855
0.7777777777777777,0.9782608695652169,0.9666666666666686,2,0,0.279050736497545,0.31757687012391,0.2607385079125848,0.6666666666666666,2,0.4166666666666666,1,0.75,0.5825105782792666,0.3639772253853631
0.3333333333333333,0.471014492753623,0.8333333333333357,3,1,0.1484451718494271,0.1828820559889858,0.1501507159005275,0.3333333333333333,3,0.4166666666666666,2,0.5,0.4739069111424541,0.0757825302041383
0.8888888888888888,0.9565217391304356,0.9166666666666644,2,0,0.3,0.3478659935750344,0.2856066314996232,0.6666666666666666,2,0.5,0,0.75,0.5444287729196051,0.4042494098041939
0.8888888888888888,0.9492753623188416,0.8999999999999986,2,0,0.2932896890343699,0.3345571363010555,0.2746797287113791,0.6666666666666666,0,0.3333333333333333,0,0.75,0.616361071932299,0.4709068184974309
0.6666666666666665,0.3115942028985508,0.9166666666666644,2,3,0.1489361702127659,0.1335474988526847,0.281085154483798,0.3333333333333333,0,0.4166666666666666,2,0.25,0.1156558533145275,0.1667823913345368
0.5555555555555556,0.9130434782608692,0.7999999999999972,3,0,0.1990180032733224,0.2023864157870582,0.166164280331575,0.6666666666666666,3,0.2499999999999999,2,0.5,0.2834978843441467,0.1792806554645188
0.4444444444444445,0.6521739130434785,0.8500000000000014,3,3,0.1635024549918167,0.1525929325378614,0.125282592313489,0.3333333333333333,2,0.3333333333333333,2,0.25,0.1861777150916784,0.135536731009582
0.4444444444444445,0.5652173913043477,0.9500000000000028,2,3,0.1821603927986906,0.1787517209729233,0.1467596081386586,0.3333333333333333,2,0.2499999999999999,2,0.25,0.1861777150916784,0.1556728232189974
0.4444444444444445,0.6739130434782616,0.25,3,3,0.1756137479541735,0.1695731987150069,0.1392238131122833,0.3333333333333333,3,0.3333333333333333,1,0.5,0.3631875881523272,0.1681710873489793
0.4444444444444445,0.7173913043478262,0.3500000000000014,3,2,0.2428805237315875,0.2638825149150986,0.2166541070082893,0.6666666666666666,3,0.4166666666666666,2,0.5,0.343441466854725,0.1945563116233856
0.4444444444444445,0.2028985507246385,0.3333333333333357,3,3,0.1561374795417348,0.3285910968334098,0.3918613413715147,0.6666666666666666,3,0.6666666666666666,2,0.5,0.3667136812411847,0.173725871406749
0.3333333333333333,0.7101449275362324,0.8666666666666671,3,2,0.1031096563011456,0.0679210647085819,0.055764883195177,0.3333333333333333,2,0.0833333333333333,2,0.25,0.2016925246826516,0.0709623663380086
0.4444444444444445,0.7536231884057969,0.43333333333333,3,2,0.0432078559738134,0.0647085819183111,0.1827430293896006,0.3333333333333333,3,0.1666666666666666,0,0.25,0.236953455571227,0.1112345507568393
0.5555555555555556,0.5,0.0,3,3,0.1319148936170213,0.143184947223497,0.2343632253202712,0.3333333333333333,1,0.2499999999999999,2,0.25,0.1692524682651622,0.1362310790168032
0.5555555555555556,0.9710144927536232,0.93333333333333,2,2,0.1191489361702127,0.0904084442404772,0.2113790504898267,0.6666666666666666,3,0.5,1,0.5,0.3025387870239774,0.1914803499513956
0.4444444444444445,0.6376811594202909,0.1666666666666643,3,3,0.2076923076923077,0.2145479577787976,0.1761492087415222,0.3333333333333333,3,0.3333333333333333,2,0.25,0.2172073342736248,0.1667823913345368
0.4444444444444445,0.4782608695652168,0.7666666666666657,3,1,0.0310965630114566,0.1266636071592473,0.1039939713639789,0.3333333333333333,3,0.1666666666666666,2,0.25,0.192524682651622,0.0783224552145535
0.3333333333333333,0.3478260869565215,0.0,3,3,0.1178396072013093,0.0885727397888939,0.0727204220045214,0.3333333333333333,3,0.1666666666666666,3,0.0,0.0,0.0
0.7777777777777777,0.8695652173913047,0.7166666666666686,2,2,0.5237315875613748,0.664066085360257,0.5452147701582517,1.0,2,0.6666666666666666,1,0.5,0.385049365303244,0.5486737953062075
0.6666666666666665,0.3840579710144922,0.0,3,3,0.1679214402618658,0.1833409821018815,0.2799547852298417,0.6666666666666666,3,0.5,2,0.25,0.1692524682651622,0.2070545757533676
0.4444444444444445,0.6884057971014492,0.8999999999999986,3,3,0.1414075286415712,0.1296466268930702,0.1064431047475508,0.3333333333333333,2,0.2499999999999999,0,0.25,0.2031029619181946,0.1320649909734759
0.4444444444444445,0.6231884057971016,0.5833333333333357,3,3,0.1492635024549918,0.132629646626893,0.1088922381311228,0.3333333333333333,3,0.2499999999999999,0,0.25,0.2094499294781382,0.1181780308290515
0.5555555555555556,0.7318840579710155,0.3833333333333328,3,3,0.1099836333878887,0.0775585130793942,0.1665410700828937,0.3333333333333333,3,0.4166666666666666,2,0.25,0.1861777150916784,0.1084571587279544
0.6666666666666665,0.9637681159420292,0.9166666666666644,2,2,0.141734860883797,0.1220743460302891,0.2701582516955539,0.6666666666666666,2,0.4166666666666666,1,0.5,0.42524682651622,0.2663518955700597
0.4444444444444445,0.6739130434782616,0.25,3,3,0.1986906710310965,0.2019274896741624,0.1657874905802562,0.3333333333333333,3,0.3333333333333333,2,0.5,0.3251057827926657,0.1459519511179003
0.6666666666666665,0.6304347826086953,0.7833333333333314,3,3,0.2456628477905073,0.3366223038090867,0.2763752825923135,0.6666666666666666,3,0.3333333333333333,0,0.5,0.3413258110014104,0.3528676572698236
0.5555555555555556,0.7391304347826093,0.3999999999999986,3,3,0.1399345335515548,0.1195502524093621,0.1861341371514694,0.6666666666666666,3,0.3333333333333333,2,0.5,0.310296191819464,0.1556728232189974
0.4444444444444445,0.579710144927537,0.0333333333333314,3,3,0.1571194762684124,0.1436438733363928,0.3063300678221552,0.6666666666666666,3,0.6666666666666666,2,0.5,0.2820874471086037,0.1244271628940425
0.7777777777777777,0.8768115942028984,0.7333333333333343,2,2,0.1271685761047463,0.1677374942634235,0.2970987189148455,0.6666666666666666,2,0.5,1,0.5,0.3321579689703808,0.2501041522010832
0.5555555555555556,0.9927536231884062,0.9833333333333344,2,2,0.1993453355155483,0.2028453418999541,0.1665410700828937,0.6666666666666666,2,0.1666666666666666,0,0.5,0.4767277856135402,0.2407998889043188
0.6666666666666665,0.4057971014492754,0.9166666666666644,3,3,0.1127659574468085,0.0814593850390087,0.1966842501883948,0.6666666666666666,2,0.4166666666666666,2,0.5,0.2538787023977433,0.1751145674211915
0.4444444444444445,0.6304347826086953,0.1499999999999985,3,3,0.1703764320785597,0.1622303809086737,0.1331951770911831,0.3333333333333333,3,0.3333333333333333,1,0.25,0.1904090267983074,0.1244271628940425
