OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
0.6666666666666665,0.7101449275362324,0.6499999999999986,0.179375,3,1,2,1,0.1615875265768958,0.318657937806874,4,0.4297843047269389,0.0,0.3528636021100226,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,2,1,0.6363636363636331,1,0.5,0.4062059238363892,0.3512252042007001,0.0,180000
0.6666666666666665,0.9710144927536232,0.93333333333333,0.015,2,2,2,0,0.1215450035435861,0.1942716857610474,0,0.200550711335475,0.0,0.1646571213262999,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.9636363636363612,1,0.5,0.4456981664315937,0.1225204200700116,0.1115173674588665,206000
0.4444444444444445,0.5942028985507246,0.0666666666666628,0.209375,3,0,3,3,0.0,0.1718494271685761,0,0.1642955484167049,0.360774818401937,0.2752449133383572,0.6666666666666666,3,0.4166666666666666,0.0,5,1,0.4909090909090885,2,0.25,0.2482369534555712,0.0,0.0,131500
0.3333333333333333,0.7608695652173925,0.4500000000000028,0.0,3,2,2,1,0.2551381998582566,0.2356792144026187,4,0.2537861404313906,0.0,0.2083647324792765,0.6666666666666666,3,0.5,0.0,5,6,-1.0,3,0.0,0.0,0.3745624270711785,0.0,150000
0.5555555555555556,0.9927536231884062,0.9833333333333344,0.0,3,2,2,2,0.0063784549964564,0.1983633387888707,0,0.2014685635612666,0.0,0.1654107008289374,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.9909090909090884,1,0.5,0.3244005641748942,0.116686114352392,0.0402193784277879,186000
0.6666666666666665,0.3913043478260878,0.0,0.0,3,2,3,3,0.0,0.0936170212765957,4,0.054612207434603,0.2610169491525423,0.1463828183873398,0.3333333333333333,3,0.2499999999999999,0.3333333333333333,2,5,0.7454545454545425,2,0.25,0.2031029619181946,0.0,0.0,116900
0.7777777777777777,0.7536231884057969,0.7666666666666657,0.180625,0,1,3,3,0.1018781006378455,0.1869067103109656,0,0.1929784304726939,0.7457627118644068,0.4485681989449887,1.0,2,0.75,0.6666666666666666,4,3,0.8545454545454518,0,0.5,0.5860366713681241,0.0,0.3729433272394881,299800
0.6666666666666665,0.9130434782608692,0.8166666666666629,0.0,3,2,2,0,0.0,0.144026186579378,0,0.1252868288205599,0.4087167070217917,0.261868877166541,0.6666666666666666,2,0.5,0.0,5,1,0.8909090909090907,0,0.5,0.3716502115655853,0.1400233372228704,0.283363802559415,188000
0.5555555555555556,0.6594202898550723,0.2166666666666685,0.281875,3,1,3,3,0.1008150248051027,0.2173486088379705,4,0.2280862781092244,0.0,0.1872645064054257,0.3333333333333333,3,0.3333333333333333,0.6666666666666666,2,1,0.5727272727272705,2,0.5,0.3723554301833568,0.0,0.0475319926873857,143000
0.4444444444444445,0.695652173913043,0.2999999999999971,0.105,3,1,3,0,0.1800141743444366,0.172176759410802,2,0.1647544745296007,0.0,0.1352675207234363,0.3333333333333333,3,0.2499999999999999,0.0,5,1,0.6181818181818173,1,0.25,0.2031029619181946,0.4154025670945157,0.0,138500
0.7777777777777777,0.8623188405797109,0.7000000000000028,0.1775,2,1,2,3,0.0,0.2108019639934533,0,0.2218907755851308,0.5404358353510896,0.3924265259984928,0.6666666666666666,2,0.5833333333333334,0.3333333333333333,4,1,0.8272727272727245,2,0.5,0.3258110014104372,0.1481913652275379,0.149908592321755,260000
0.3333333333333333,0.5942028985507246,0.0666666666666628,0.0,3,1,3,3,0.1296952515946137,0.1551554828150572,0,0.1408903166590178,0.0,0.1156744536548605,0.3333333333333333,3,0.2499999999999999,0.3333333333333333,4,5,0.5090909090909079,2,0.25,0.1974612129760225,0.0,0.0658135283363802,119000
0.6666666666666665,0.27536231884058,0.7166666666666686,0.0,3,0,2,3,0.0,0.1191489361702127,4,0.1840293712712253,0.4276029055690072,0.3174453654860588,0.3333333333333333,2,0.5,0.0,5,5,0.8818181818181792,2,0.5,0.3751763046544428,0.5939323220536755,0.2468007312614259,167500
0.3333333333333333,0.3695652173913046,0.1333333333333328,0.0,3,2,2,3,0.0,0.072013093289689,4,0.1227627351996328,0.0,0.1007912584777694,0.3333333333333333,1,0.1666666666666666,0.0,5,6,-1.0,3,0.0,0.0,0.0,0.0,85500
0.7777777777777777,0.9710144927536232,0.93333333333333,0.0675,2,2,2,2,0.0042523033309709,0.2543371522094926,0,0.2799449288664525,0.0,0.2298417483044461,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,2,1,0.9636363636363612,1,0.5,0.4421720733427362,0.1820303383897316,0.1334552102376599,209500
0.5555555555555556,0.7028985507246386,0.3166666666666629,0.0,3,1,1,2,0.0885896527285613,0.155810147299509,4,0.1739329967875172,0.4939467312348668,0.3349660889223813,0.6666666666666666,3,0.5833333333333334,0.6666666666666666,2,1,0.6272727272727252,2,0.5,0.4062059238363892,0.3267211201866977,0.0,206900
0.4444444444444445,0.3333333333333339,0.9500000000000028,0.0,3,0,3,3,0.0,0.1335515548281506,0,0.2482790270766406,0.0,0.2038432554634514,0.6666666666666666,2,0.4166666666666666,0.0,5,1,0.9727272727272728,2,0.5,0.4062059238363892,0.0,0.0,112000
0.5555555555555556,0.9565217391304356,0.8999999999999986,0.0,3,2,3,3,0.134479092841956,0.1373158756137479,0,0.1216154199173933,0.3530266343825666,0.237189148455162,0.6666666666666666,3,0.5,0.3333333333333333,4,1,0.9454545454545452,0,0.5,0.2806770098730606,0.116686114352392,0.1371115173674588,193000
0.5555555555555556,0.72463768115942,0.93333333333333,0.0,3,1,3,3,0.1739900779588944,0.1900163666121113,4,0.2402478201009637,0.0,0.197249434815373,0.3333333333333333,2,0.2499999999999999,0.3333333333333333,4,1,0.6545454545454525,1,0.5,0.4767277856135402,0.0,0.0,197500
0.5555555555555556,0.6231884057971016,0.6333333333333329,0.114375,3,1,3,3,0.109851169383416,0.2029459901800327,2,0.2978430472693896,0.0,0.2445365486058779,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,2,1,0.5272727272727273,1,0.25,0.2383638928067701,0.337222870478413,0.0,139000
0.4444444444444445,0.4782608695652168,0.0,0.0,3,2,1,3,0.0,0.1505728314238952,0,0.1422670949977053,0.0,0.1168048229088168,0.3333333333333333,1,0.2499999999999999,0.3333333333333333,2,2,0.3454545454545439,2,0.25,0.1692524682651622,0.0,0.0,119750
0.6666666666666665,0.9492753623188416,0.8833333333333329,0.3125,2,3,4,4,0.0,0.0,0,0.0369435520881138,0.6910411622276029,0.2991710625470987,1.0,2,0.4166666666666666,0.3333333333333333,0,3,0.9363636363636338,1,0.5,0.4739069111424541,0.0,0.0,198500
0.4444444444444445,0.7608695652173925,0.4500000000000028,0.095625,3,1,3,3,0.0992204110559886,0.160392798690671,4,0.148233134465351,0.0,0.1217030896759608,0.3333333333333333,3,0.3333333333333333,0.0,5,5,0.7818181818181813,2,0.5,0.3413258110014104,0.2240373395565927,0.0,135000
0.6666666666666665,0.9347826086956524,0.8666666666666671,0.10125,2,2,2,2,0.0861091424521615,0.1505728314238952,0,0.1344653510784763,0.4193704600484261,0.2735493594574227,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,4,1,0.918181818181818,1,0.5,0.4287729196050776,0.0,0.0767824497257769,223500
0.7777777777777777,0.9565217391304356,0.9166666666666644,0.11625,2,2,0,0,0.2425584691708008,0.2759410801963993,0,0.3120697567691601,0.0,0.2562170308967596,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9454545454545452,1,0.5,0.4485190409026798,0.2975495915985997,0.1042047531992687,307000
0.5555555555555556,0.5507246376811601,0.8666666666666671,0.0,3,1,3,3,0.1204819277108433,0.1590834697217676,0,0.1463974300137678,0.0,0.1201959306706857,0.3333333333333333,3,0.2499999999999999,0.3333333333333333,2,5,0.4363636363636338,2,0.25,0.1692524682651622,0.0,0.0,132000
0.4444444444444445,0.608695652173914,0.6166666666666671,0.0,3,1,3,3,0.1750531537916371,0.1944353518821604,2,0.2530977512620468,0.0,0.2077995478522984,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,4,5,0.8999999999999986,2,0.5,0.4062059238363892,0.3547257876312718,0.0,168000
0.7777777777777777,0.9347826086956524,0.8666666666666671,0.2475,2,2,2,3,0.0,0.1726677577741407,0,0.1654428636989444,0.5849878934624697,0.363413715146948,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,4,3,0.918181818181818,0,0.5,0.6382228490832158,0.0,0.0822669104204753,287000
0.6666666666666665,0.77536231884058,0.4833333333333343,0.06,3,1,3,3,0.0558114812189936,0.088216039279869,4,0.1620009178522257,0.3317191283292978,0.2620572720422005,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,4,1,0.7181818181818151,1,0.5,0.38787023977433,0.0,0.1608775137111517,197000
0.4444444444444445,0.6159420289855078,0.7666666666666657,0.04,3,1,3,3,0.0637845499645641,0.1751227495908347,4,0.2069756769160165,0.0,0.1699321778447626,0.3333333333333333,2,0.3333333333333333,0.3333333333333333,1,1,0.5181818181818159,2,0.25,0.3152327221438646,0.0,0.0,134450
0.4444444444444445,0.6304347826086953,0.1499999999999985,0.0,3,1,3,3,0.0653791637136782,0.1702127659574468,4,0.1620009178522257,0.0,0.1330067822155237,0.3333333333333333,3,0.3333333333333333,0.0,5,1,0.5363636363636353,1,0.25,0.2016925246826516,0.1633605600933488,0.0,133700
0.7777777777777777,0.9782608695652169,0.9666666666666686,0.125,2,2,0,3,0.2158043940467753,0.2788870703764321,0,0.3143643873336392,0.0,0.2581009796533534,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9818181818181806,1,0.75,0.5444287729196051,0.0,0.0914076782449725,306000
0.5555555555555556,0.7536231884057969,0.43333333333333,0.1,3,1,2,3,0.1141034727143869,0.195253682487725,4,0.2728315741165672,0.0,0.2240015071590053,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,4,1,0.6909090909090878,0,0.5,0.3370944992947813,0.0,0.0,180000
0.7777777777777777,0.9710144927536232,0.93333333333333,0.0,2,2,2,3,0.0,0.2436988543371522,0,0.2650298301973383,0.0,0.2175960813865862,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9636363636363612,1,0.5,0.5472496473906912,0.0,0.2559414990859232,232600
0.6666666666666665,0.9782608695652169,0.9500000000000028,0.08125,2,2,2,3,0.1750531537916371,0.2268412438625204,0,0.2833868747131711,0.0,0.2326676714393368,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,4,1,0.9727272727272728,1,0.75,0.465444287729196,0.1668611435239206,0.036563071297989,175900
0.6666666666666665,0.9347826086956524,0.8500000000000014,0.0,2,2,2,3,0.0,0.1983633387888707,0,0.2014685635612666,0.0,0.1654107008289374,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.918181818181818,1,0.5,0.4040902679830747,0.4154025670945157,0.0,178000
0.6666666666666665,0.942028985507246,0.8666666666666671,0.06875,2,2,2,3,0.1396172927002126,0.2574468085106383,0,0.2843047269389628,0.0,0.2334212509419743,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.927272727272726,1,0.5,0.383638928067701,0.0,0.1316270566727605,227000
0.5555555555555556,0.72463768115942,0.3666666666666671,0.18,3,1,3,3,0.0437632884479092,0.1198036006546645,2,0.1555759522716842,0.3767554479418886,0.2743029389600603,0.3333333333333333,3,0.5,0.3333333333333333,4,1,0.6545454545454525,1,0.5,0.3413258110014104,0.1726954492415402,0.0,165150
0.4444444444444445,0.3695652173913046,0.8999999999999986,0.0,3,1,3,1,0.2319277108433735,0.2166939443535188,0,0.1693437356585589,0.2440677966101695,0.2339864355689525,0.3333333333333333,2,0.3333333333333333,0.3333333333333333,4,1,0.2090909090909072,1,0.5,0.3723554301833568,0.0,0.5703839122486288,223500
0.5555555555555556,0.9492753623188416,0.8833333333333329,0.0,2,2,2,3,0.0891211906449326,0.1414075286415712,0,0.1216154199173933,0.4184019370460048,0.2626224566691786,0.6666666666666666,2,0.4166666666666666,0.0,5,1,0.9363636363636338,1,0.5,0.4746121297602256,0.2520420070011668,0.1023765996343692,207500
0.7777777777777777,0.9782608695652169,0.9500000000000028,0.4,2,2,2,3,0.0,0.2563011456628478,0,0.2905002294630564,0.0,0.2385079125847777,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9727272727272728,1,0.75,0.6276445698166432,0.0,0.1023765996343692,256300
0.8888888888888888,0.9637681159420292,0.93333333333333,0.125,2,2,0,1,0.2212969525159461,0.3145662847790507,0,0.3643873336392841,0.0,0.2991710625470987,0.6666666666666666,2,0.5,0.3333333333333333,2,1,0.9545454545454533,0,0.75,0.4767277856135402,0.2077012835472578,0.093235831809872,377426
0.6666666666666665,0.9927536231884062,0.9833333333333344,0.0,3,2,0,0,0.0,0.1384615384615384,2,0.1174850849013308,0.4096852300242131,0.2558402411454408,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.9909090909090884,1,0.5,0.4583921015514809,0.2427071178529754,0.2084095063985374,224500
0.7777777777777777,0.9710144927536232,0.93333333333333,0.0,2,2,2,0,0.0042523033309709,0.2710310965630115,0,0.3033501606241395,0.0,0.2490580256217031,0.6666666666666666,2,0.4166666666666666,0.0,5,1,0.9636363636363612,1,0.75,0.5825105782792666,0.0,0.2669104204753199,249700
0.3333333333333333,0.0942028985507246,0.75,0.0,3,0,1,3,0.0,0.1049099836333879,2,0.1636071592473611,0.0,0.1343255463451394,0.3333333333333333,3,0.3333333333333333,0.0,5,5,0.4909090909090885,2,0.25,0.192524682651622,0.0,0.0,100000
0.8888888888888888,0.9637681159420292,0.93333333333333,0.5437500000000001,0,2,0,3,0.2498228206945429,0.3024549918166939,0,0.3474070674621385,0.4261501210653753,0.4510173323285606,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0,1,0.9636363636363612,0,0.75,0.4978843441466855,0.0,0.0,437154
0.5555555555555556,0.6666666666666679,0.2333333333333342,0.17,3,1,3,3,0.08681785967399,0.2332242225859247,2,0.2503441945846718,0.0,0.2055388093443858,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,2,1,0.581818181818182,1,0.5,0.4062059238363892,0.0,0.0,180500
0.5555555555555556,0.3188405797101445,0.0,0.0,3,0,3,3,0.0,0.155810147299509,1,0.1418081688848095,0.0,0.1164280331574981,0.3333333333333333,1,0.1666666666666666,0.3333333333333333,2,5,0.1454545454545446,2,0.25,0.1354019746121297,0.0,0.1791590493601462,121000
0.4444444444444445,0.8913043478260878,0.75,0.0,3,2,2,3,0.1268603827072998,0.1620294599018003,0,0.1505277650298302,0.0,0.1235870384325546,0.3333333333333333,3,0.2499999999999999,0.0,5,1,0.8727272727272712,2,0.5,0.4062059238363892,0.2613768961493582,0.0,156000
0.5555555555555556,0.7028985507246386,0.3166666666666629,0.0,3,1,3,1,0.166194188518781,0.153518821603928,0,0.1500688389169343,0.0,0.1232102486812358,0.3333333333333333,3,0.1666666666666666,0.6666666666666666,4,1,0.6272727272727252,2,0.5,0.3808180535966149,0.0,0.2376599634369287,180000
0.3333333333333333,0.6811594202898554,0.2666666666666657,0.0,3,1,3,3,0.1871013465627214,0.1728314238952537,4,0.1656723267553923,0.0,0.1360211002260738,0.3333333333333333,3,0.2499999999999999,0.0,5,5,0.5999999999999979,2,0.25,0.2708039492242595,0.0,0.0767824497257769,107000
0.8888888888888888,0.9710144927536232,0.9500000000000028,0.1,0,2,0,1,0.2338766832034018,0.2857610474631751,0,0.3240018357044516,0.0,0.2660135644310474,0.6666666666666666,0,0.4166666666666666,0.6666666666666666,2,1,0.9636363636363612,0,0.75,0.5345557122708039,0.234539089848308,0.0712979890310786,377500
0.6666666666666665,0.9130434782608692,0.7999999999999972,0.025,3,2,2,3,0.0,0.1361702127659574,2,0.1264341441027994,0.4033898305084746,0.2607385079125848,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,4,1,0.8909090909090907,0,0.5,0.3011283497884344,0.0,0.1718464351005484,185000
0.4444444444444445,0.6594202898550723,0.8166666666666629,0.0,3,1,2,0,0.0786676116229624,0.0851063829787234,0,0.2592932537861404,0.0,0.2128862094951017,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,4,1,0.8818181818181792,1,0.5,0.3385049365303244,0.352392065344224,0.0,175000
0.6666666666666665,0.942028985507246,0.8666666666666671,0.059375,2,2,2,3,0.0,0.1360065466448445,0,0.1140431390546121,0.401452784503632,0.2498116051243406,0.6666666666666666,2,0.4166666666666666,0.0,5,1,0.927272727272726,1,0.5,0.347672778561354,0.1680280046674445,0.1243144424131627,195000
0.8888888888888888,0.9637681159420292,0.9166666666666644,0.2575,0,2,0,3,0.0807937632884479,0.2867430441898527,0,0.325378614043139,0.0,0.2671439336850038,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,2,1,0.9545454545454533,1,0.5,0.4062059238363892,0.2287047841306884,0.149908592321755,319900
0.4444444444444445,0.7608695652173925,0.4500000000000028,0.000625,3,1,2,3,0.088235294117647,0.2227495908346972,0,0.2356585589720055,0.609685230024213,0.4306706857573474,0.6666666666666666,3,0.8333333333333334,0.3333333333333333,4,3,0.6999999999999993,1,0.5,0.4231311706629055,0.1808634772462077,0.0438756855575868,190000
1.0,0.9782608695652169,0.9666666666666686,0.47625,0,2,0,1,0.4004252303330971,0.5135842880523732,0,0.643414410279945,0.7447941888619855,0.818010550113037,1.0,0,0.75,0.3333333333333333,2,3,0.9727272727272728,0,0.75,0.6234132581100141,0.2427071178529754,0.7422303473491774,184750
0.4444444444444445,0.3768115942028984,0.0,0.0,3,0,3,3,0.1389085754783841,0.1283142389525368,2,0.1032583754015603,0.0,0.0847776940467219,0.3333333333333333,2,0.2499999999999999,0.0,5,6,-1.0,3,0.0,0.0,0.0,0.0,109500
0.3333333333333333,0.6449275362318847,0.18333333333333,0.0,3,1,3,3,0.1651311126860382,0.1702127659574468,4,0.1803579623680587,0.0,0.1480783722682743,0.3333333333333333,1,0.2499999999999999,0.0,5,1,0.5545454545454547,1,0.5,0.383638928067701,0.1960326721120186,0.0,129000
0.3333333333333333,0.6594202898550723,0.4833333333333343,0.031875,3,1,3,3,0.096917080085046,0.172013093289689,2,0.2404772831574116,0.0,0.1974378296910324,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3,1,0.672727272727272,2,0.5,0.3236953455571227,0.0,0.149908592321755,148000
0.5555555555555556,0.7681159420289863,0.4666666666666685,0.205,3,1,3,2,0.0776045357902197,0.1099836333878887,4,0.0775585130793942,0.3457627118644067,0.1981914091936699,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,4,1,0.7090909090909072,0,0.5,0.310296191819464,0.3908984830805134,0.0,158900
0.0,0.5362318840579707,0.0,0.0,1,3,4,4,0.0,0.0,1,0.0,0.0,0.0,0.3333333333333333,1,0.0,0.0,5,6,-1.0,3,0.0,0.0,0.0,0.0,39300
0.6666666666666665,0.9565217391304356,0.9166666666666644,0.0,2,2,2,3,0.0,0.0981996726677577,0,0.0610371730151445,0.2905569007263922,0.1631499623210248,0.6666666666666666,2,0.1666666666666666,0.0,5,5,0.9454545454545452,1,0.5,0.3385049365303244,0.0,0.3144424131627056,151000
0.6666666666666665,0.9565217391304356,0.8999999999999986,0.01125,2,2,2,3,0.0,0.2250409165302782,0,0.2478201009637448,0.0,0.2034664657121326,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,4,1,0.9454545454545452,0,0.5,0.2806770098730606,0.1680280046674445,0.036563071297989,178740
0.4444444444444445,0.6884057971014492,0.2833333333333314,0.0,3,1,3,3,0.0,0.2592471358428805,4,0.2868288205598899,0.0,0.2354935945742275,0.6666666666666666,3,0.5,0.0,5,5,0.6090909090909093,2,0.75,0.5585331452750353,0.0,0.2778793418647166,124000
0.7777777777777777,0.4130434782608692,0.0,0.0,3,2,2,3,0.0,0.1296235679214402,1,0.1050940798531436,0.3510895883777239,0.2228711379050489,0.3333333333333333,2,0.4166666666666666,0.6666666666666666,2,5,0.2818181818181813,2,0.5,0.2820874471086037,0.0,0.0,230000
0.5555555555555556,0.7173913043478262,0.8999999999999986,0.09,2,1,3,3,0.1162296243798724,0.2058919803600654,0,0.2120238641578705,0.0,0.174076865109269,0.6666666666666666,2,0.2499999999999999,0.0,5,1,0.6454545454545446,1,0.5,0.3723554301833568,0.0641773628938156,0.0,145000
0.4444444444444445,0.6884057971014492,0.2833333333333314,0.046875,3,1,3,3,0.1061304039688164,0.1433715220949263,4,0.1303350160624139,0.0,0.107008289374529,0.3333333333333333,3,0.3333333333333333,0.0,5,1,0.6090909090909093,2,0.25,0.2031029619181946,0.0,0.0,125500
0.5555555555555556,0.9565217391304356,0.8999999999999986,0.0,3,2,2,3,0.1667257264351523,0.1895253682487725,0,0.1890775585130794,0.0,0.1552373775433308,0.3333333333333333,2,0.2499999999999999,0.0,5,5,0.9636363636363612,2,0.5,0.4062059238363892,0.0,0.0914076782449725,158000
0.4444444444444445,0.3550724637681171,0.93333333333333,0.0,3,0,2,3,0.1263288447909284,0.1433715220949263,0,0.1445617255621845,0.0,0.1186887716654107,0.3333333333333333,3,0.2499999999999999,0.0,5,5,0.1909090909090878,2,0.5,0.3046544428772919,0.0,0.0,163500
0.5555555555555556,0.6739130434782616,0.4833333333333343,0.070625,3,1,2,3,0.0331325301204819,0.1671031096563011,4,0.2595227168425883,0.4430992736077482,0.3854559155990957,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,3,4,0.5909090909090899,2,0.5,0.4203102961918195,0.0,0.4844606946983547,129000
0.6666666666666665,0.9782608695652169,0.9500000000000028,0.05125,2,2,2,0,0.1282778171509567,0.2016366612111293,0,0.2060578246902248,0.0,0.1691785983421251,0.6666666666666666,2,0.3333333333333333,0.0,5,1,0.9727272727272728,1,0.5,0.4456981664315937,0.1540256709451575,0.0,194500
0.4444444444444445,0.72463768115942,0.3666666666666671,0.0,3,1,3,0,0.0690999291282778,0.1414075286415712,4,0.1216154199173933,0.0,0.0998492840994725,0.3333333333333333,3,0.2499999999999999,0.0,5,5,0.8090909090909086,2,0.25,0.2482369534555712,0.0,0.0,127000
0.6666666666666665,0.8478260869565215,0.6499999999999986,0.2125,2,1,2,0,0.0745924875974486,0.1320785597381342,2,0.1929784304726939,0.3907990314769975,0.3104747550866616,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,4,1,0.8090909090909086,0,0.5,0.4055007052186177,0.0,0.1535648994515539,228500
0.7777777777777777,0.9130434782608692,0.7999999999999972,0.33125,2,2,2,0,0.1693834160170092,0.1777414075286416,0,0.1725562184488297,0.4058111380145278,0.2995478522984174,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,4,1,0.8909090909090907,1,0.5,0.4174894217207334,0.2427071178529754,0.1371115173674588,280000
0.6666666666666665,0.3913043478260878,0.8999999999999986,0.0,2,0,2,3,0.0,0.2088379705400982,0,0.216154199173933,0.3893462469733656,0.328937452901281,0.3333333333333333,2,0.5833333333333334,0.6666666666666666,2,5,0.2363636363636345,2,0.25,0.1988716502115655,0.0,0.0,234000
0.5555555555555556,0.9202898550724647,0.8333333333333357,0.0,3,2,2,3,0.0,0.1559738134206219,0,0.1420376319412574,0.3360774818401937,0.2473624717407686,0.6666666666666666,3,0.4166666666666666,0.3333333333333333,4,1,0.8999999999999986,1,0.5,0.3244005641748942,0.0,0.073126142595978,175000
0.5555555555555556,0.8768115942028984,0.7333333333333343,0.0,2,2,2,3,0.0292345854004252,0.2625204582651391,0,0.2944011014226709,0.0,0.2417106254709872,0.6666666666666666,2,0.2499999999999999,0.3333333333333333,1,1,0.8454545454545439,1,0.5,0.3758815232722143,0.0,0.1261425959780621,193000
0.4444444444444445,0.6159420289855078,0.93333333333333,0.06125,3,2,4,4,0.0,0.0,0,0.2308398347865993,0.0,0.1895252449133383,0.3333333333333333,3,0.4166666666666666,0.3333333333333333,2,1,0.5181818181818159,1,0.25,0.1777150916784203,0.1353558926487748,0.0,120000
0.8888888888888888,0.9927536231884062,1.0,0.28125,0,2,0,0,0.2916371367824238,0.3158756137479542,0,0.3685176686553465,0.0,0.3025621703089676,0.6666666666666666,0,0.5,0.3333333333333333,2,1,1.0,0,0.75,0.4273624823695345,0.1960326721120186,0.1736745886654479,395192
0.5555555555555556,0.5942028985507246,0.3666666666666671,0.0,3,1,3,3,0.0786676116229624,0.162684124386252,2,0.2023864157870582,0.3094430992736077,0.2865486058779201,0.6666666666666666,3,0.4166666666666666,0.0,5,1,0.4909090909090885,2,0.25,0.2291960507757404,0.2123687281213535,0.0,136900
0.4444444444444445,0.804347826086957,0.5499999999999972,0.0,3,1,2,0,0.1323529411764706,0.1374795417348609,2,0.1262046810463515,0.0,0.1036171816126601,0.3333333333333333,2,0.2499999999999999,0.0,5,1,0.754545454545454,1,0.5,0.3554301833568406,0.2800466744457409,0.0,144000
0.6666666666666665,0.9492753623188416,0.8833333333333329,0.06625,2,2,2,3,0.0,0.1250409165302782,0,0.0986691142726021,0.4174334140435835,0.2434061793519216,0.6666666666666666,2,0.3333333333333333,0.0,5,3,0.9363636363636338,1,0.5,0.3342736248236953,0.0,0.0493601462522851,175500
0.4444444444444445,0.5434782608695663,0.0,0.0,3,1,3,3,0.0552799433026222,0.1178396072013093,4,0.0885727397888939,0.2731234866828087,0.1789751318764129,0.3333333333333333,3,0.2499999999999999,0.0,5,5,0.4363636363636338,2,0.25,0.1692524682651622,0.0,0.0639853747714808,110000
0.7777777777777777,0.942028985507246,0.8666666666666671,0.0,2,2,2,2,0.0,0.1846153846153846,0,0.1870123910050482,0.5525423728813559,0.3685003767897513,0.6666666666666666,2,0.5833333333333334,0.3333333333333333,2,1,0.927272727272726,2,0.5,0.5493653032440057,0.0,0.0,255900
0.4444444444444445,0.6594202898550723,0.2166666666666685,0.0,1,1,2,1,0.0184266477675407,0.1335515548281506,4,0.1106011932078935,0.0,0.0908063300678221,0.3333333333333333,3,0.2499999999999999,0.0,5,4,0.5727272727272705,2,0.5,0.3638928067700987,0.1236872812135355,0.0,110000
0.6666666666666665,0.8405797101449277,0.6333333333333329,0.11125,2,2,2,3,0.1775336640680368,0.1970540098199673,2,0.2393299678751721,0.3903147699757869,0.3483421250941974,0.6666666666666666,2,0.5833333333333334,0.0,5,1,0.7999999999999972,2,0.75,0.5543018335684062,0.0,0.0,229000
0.4444444444444445,0.1304347826086953,0.7666666666666657,0.0,3,0,3,3,0.1927710843373494,0.1780687397708674,4,0.1959614502065167,0.2716707021791767,0.2891861341371515,0.3333333333333333,3,0.4166666666666666,0.0,5,5,0.5727272727272705,2,0.5,0.3215796897038082,0.0560093348891481,0.0,124900
0.6666666666666665,0.5,0.0,0.0,3,1,3,3,0.0644932671863926,0.1502454991816694,2,0.1340064249655805,0.3525423728813559,0.2471740768651092,0.6666666666666666,3,0.4166666666666666,0.6666666666666666,2,5,0.3727272727272712,2,0.25,0.1692524682651622,0.0,0.0,164000
0.7777777777777777,0.9637681159420292,0.93333333333333,0.22875,2,2,2,3,0.1729270021261516,0.3018003273322422,0,0.3464892152363469,0.0,0.2844762622456669,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9545454545454533,0,0.5,0.4372355430183356,0.1925320886814469,0.0804387568555758,257000
0.7777777777777777,0.9782608695652169,0.9500000000000028,0.05,2,2,2,1,0.0,0.2571194762684125,0,0.283845800826067,0.0,0.2330444611906556,0.6666666666666666,2,0.4166666666666666,0.3333333333333333,2,1,0.9727272727272728,0,0.75,0.5091678420310296,0.116686114352392,0.0658135283363802,239000
